METAPOPULATION MODEL results; Date=8/5/2023 Time=01:24:06
===========================================================
B20




   52 populations (52 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       27       0.00      -0.70       0.16       1.02      11.00
       28       0.00      -0.67       0.13       0.93      13.00
       29       0.00      -0.56       0.10       0.76      11.00
       30       0.00      -0.51       0.09       0.69       7.00
       31       0.00      -0.47       0.08       0.63       6.00
       32       0.00      -0.57       0.09       0.75       8.00
       33       0.00      -0.49       0.07       0.63       7.00
       34       0.00      -0.36       0.05       0.46       6.00
       35       0.00      -0.44       0.05       0.55       9.00
       36       0.00      -0.37       0.05       0.47       6.00
       37       0.00      -0.36       0.04       0.44       6.00
       38       0.00      -0.40       0.04       0.49       8.00
       39       0.00      -0.29       0.03       0.35       5.00
       40       0.00      -0.39       0.04       0.47       7.00
       41       0.00      -0.43       0.04       0.51       9.00
       42       0.00      -0.32       0.03       0.38       6.00
       43       0.00      -0.34       0.03       0.40      10.00
       44       0.00      -0.21       0.02       0.25       5.00
       45       0.00      -0.22       0.02       0.26       4.00
       46       0.00      -0.32       0.02       0.37       6.00
       47       0.00      -0.24       0.02       0.28       5.00
       48       0.00      -0.21       0.01       0.24       5.00
       49       0.00      -0.22       0.01       0.25       5.00
       50       0.00      -0.22       0.01       0.24       6.00
       51       0.00      -0.17       0.01       0.18       5.00
       52       0.00      -0.16       0.01       0.17       5.00
       53       0.00      -0.09       0.00       0.10       2.00
       54       0.00      -0.16       0.01       0.17       5.00
       55       0.00      -0.12       0.00       0.13       4.00
       56       0.00      -0.21       0.01       0.23       7.00
       57       0.00      -0.12       0.00       0.13       4.00
       58       0.00      -0.09       0.00       0.10       3.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 16: Pop 16)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       3.00       3.00       3.00       3.00       3.00
        1       0.00       1.80       3.71       5.61      12.00
        2       0.00       1.55       4.19       6.83      15.00
        3       0.00       1.47       4.45       7.42      17.00
        4       0.00       1.43       4.65       7.87      19.00
        5       0.00       1.26       4.79       8.32      19.00
        6       0.00       1.26       4.86       8.47      17.00
        7       0.00       1.10       4.89       8.68      19.00
        8       0.00       1.02       4.83       8.63      19.00
